event_id,employee_id,department,event_date,event_name,event_type,campaign_name,participation_status,participant_count,engagement_score,wellness_points,final_reward_score,reward_earned
EVT02071,EMP106,Marketing,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Skipped,155,88.6,0,8.9,Gift Voucher
EVT02072,EMP124,Marketing,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Attended,155,88.6,20,28.9,Wellness Kit
EVT02073,EMP174,Operations,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Skipped,155,88.6,0,8.9,Gift Voucher
EVT02074,EMP165,Finance,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02075,EMP224,Sales,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Attended,155,88.6,20,28.9,Wellness Kit
EVT02076,EMP158,Finance,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02077,EMP067,Tech,26-07-2025,Corporate Marathon,Fitness,Healthy Workforce Initiative,Attended,155,88.6,20,28.9,Wellness Kit
EVT02078,EMP098,HR,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02079,EMP060,Tech,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Attended,155,88.6,20,28.9,Wellness Kit
EVT02080,EMP045,Tech,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Skipped,155,88.6,0,8.9,Gift Voucher
EVT02081,EMP099,HR,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02082,EMP025,Tech,26-07-2025,Corporate Marathon,Fitness,Healthy Workforce Initiative,Attended,155,88.6,20,28.9,Wellness Kit
EVT02083,EMP199,Operations,26-07-2025,Corporate Marathon,Fitness,Healthy Workforce Initiative,Attended,155,88.6,20,28.9,Wellness Kit
EVT02084,EMP008,Tech,26-07-2025,Corporate Marathon,Fitness,Healthy Workforce Initiative,Attended,155,88.6,20,28.9,Wellness Kit
EVT02085,EMP188,Operations,26-07-2025,Corporate Marathon,Fitness,Mental Health Awareness Campaign,Attended,155,88.6,20,28.9,Wellness Kit
EVT02086,EMP092,HR,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Attended,155,88.6,20,28.9,Wellness Kit
EVT02087,EMP218,Sales,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Skipped,155,88.6,0,8.9,Gift Voucher
EVT02088,EMP169,Operations,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Skipped,155,88.6,0,8.9,Gift Voucher
EVT02089,EMP237,Sales,26-07-2025,Corporate Marathon,Fitness,Healthy Workforce Initiative,Attended,155,88.6,20,28.9,Wellness Kit
EVT02090,EMP120,Marketing,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Attended,155,88.6,20,28.9,Wellness Kit
EVT02091,EMP181,Operations,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02092,EMP086,HR,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02093,EMP156,Finance,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02094,EMP061,Tech,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Skipped,155,88.6,0,8.9,Gift Voucher
EVT02095,EMP245,Sales,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Attended,155,88.6,20,28.9,Wellness Kit
EVT02096,EMP079,HR,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Skipped,155,88.6,0,8.9,Gift Voucher
EVT02097,EMP121,Marketing,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02098,EMP195,Operations,26-07-2025,Corporate Marathon,Fitness,Mental Health Awareness Campaign,Attended,155,88.6,20,28.9,Wellness Kit
EVT02099,EMP154,Finance,26-07-2025,Corporate Marathon,Fitness,Mental Health Awareness Campaign,Attended,155,88.6,20,28.9,Wellness Kit
EVT02100,EMP247,Sales,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Skipped,155,88.6,0,8.9,Gift Voucher
EVT02101,EMP194,Operations,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02102,EMP177,Operations,26-07-2025,Corporate Marathon,Fitness,Mental Health Awareness Campaign,Attended,155,88.6,20,28.9,Wellness Kit
EVT02103,EMP116,Marketing,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Attended,155,88.6,20,28.9,Wellness Kit
EVT02104,EMP078,HR,26-07-2025,Corporate Marathon,Fitness,Mental Health Awareness Campaign,Attended,155,88.6,20,28.9,Wellness Kit
EVT02105,EMP089,HR,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Skipped,155,88.6,0,8.9,Gift Voucher
EVT02106,EMP146,Finance,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Attended,155,88.6,20,28.9,Wellness Kit
EVT02107,EMP033,Tech,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02108,EMP155,Finance,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Attended,155,88.6,20,28.9,Wellness Kit
EVT02109,EMP011,Tech,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Skipped,155,88.6,0,8.9,Gift Voucher
EVT02110,EMP227,Sales,26-07-2025,Corporate Marathon,Fitness,Employee Engagement Drive,Attended,155,88.6,20,28.9,Wellness Kit
EVT02111,EMP182,Operations,26-07-2025,Corporate Marathon,Fitness,Healthy Workforce Initiative,Attended,155,88.6,20,28.9,Wellness Kit
EVT02112,EMP238,Sales,26-07-2025,Corporate Marathon,Fitness,Wellness Month,Attended,155,88.6,20,28.9,Wellness Kit
EVT02113,EMP188,Operations,07-08-2025,Wellness Retreat,Social,Wellness Month,Skipped,105,60,0,6,Gift Voucher
EVT02114,EMP030,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02115,EMP178,Operations,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02116,EMP062,Tech,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02117,EMP156,Finance,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02118,EMP021,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02119,EMP087,HR,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02120,EMP125,Marketing,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02121,EMP140,Marketing,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02122,EMP223,Sales,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02123,EMP039,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02124,EMP238,Sales,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02125,EMP250,Sales,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,105,60,0,6,Gift Voucher
EVT02126,EMP009,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02127,EMP116,Marketing,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02128,EMP071,HR,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02129,EMP207,Operations,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02130,EMP074,HR,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02131,EMP175,Operations,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,105,60,0,6,Gift Voucher
EVT02132,EMP123,Marketing,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02133,EMP126,Marketing,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02134,EMP173,Operations,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02135,EMP230,Sales,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02136,EMP069,Tech,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,105,60,0,6,Gift Voucher
EVT02137,EMP249,Sales,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,105,60,0,6,Gift Voucher
EVT02138,EMP219,Sales,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02139,EMP093,HR,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02140,EMP241,Sales,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02141,EMP171,Operations,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02142,EMP003,Tech,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02143,EMP185,Operations,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02144,EMP031,Tech,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02145,EMP176,Operations,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,105,60,0,6,Gift Voucher
EVT02146,EMP022,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02147,EMP110,Marketing,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02148,EMP199,Operations,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02149,EMP007,Tech,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02150,EMP100,HR,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02151,EMP002,Tech,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02152,EMP166,Operations,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02153,EMP080,HR,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02154,EMP234,Sales,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,105,60,0,6,Gift Voucher
EVT02155,EMP183,Operations,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02156,EMP147,Finance,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02157,EMP025,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02158,EMP029,Tech,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02159,EMP152,Finance,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02160,EMP006,Tech,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02161,EMP146,Finance,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02162,EMP061,Tech,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,105,60,0,6,Gift Voucher
EVT02163,EMP243,Sales,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02164,EMP187,Operations,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02165,EMP090,HR,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02166,EMP068,Tech,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,105,60,0,6,Gift Voucher
EVT02167,EMP046,Tech,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,105,60,0,6,Gift Voucher
EVT02168,EMP042,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Skipped,105,60,0,6,Gift Voucher
EVT02169,EMP226,Sales,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02170,EMP104,Marketing,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02171,EMP186,Operations,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02172,EMP117,Marketing,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02173,EMP170,Operations,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02174,EMP102,Marketing,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02175,EMP047,Tech,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,105,60,0,6,Gift Voucher
EVT02176,EMP159,Finance,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02177,EMP053,Tech,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02178,EMP101,Marketing,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02179,EMP094,HR,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02180,EMP164,Finance,07-08-2025,Wellness Retreat,Social,Wellness Month,Skipped,105,60,0,6,Gift Voucher
EVT02181,EMP242,Sales,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02182,EMP244,Sales,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02183,EMP012,Tech,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02184,EMP157,Finance,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02185,EMP011,Tech,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02186,EMP052,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Skipped,105,60,0,6,Gift Voucher
EVT02187,EMP229,Sales,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,105,60,0,6,Gift Voucher
EVT02188,EMP127,Marketing,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02189,EMP098,HR,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02190,EMP151,Finance,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,105,60,0,6,Gift Voucher
EVT02191,EMP120,Marketing,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,105,60,0,6,Gift Voucher
EVT02192,EMP142,Finance,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02193,EMP004,Tech,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,105,60,0,6,Gift Voucher
EVT02194,EMP200,Operations,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02195,EMP082,HR,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02196,EMP027,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02197,EMP155,Finance,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02198,EMP048,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02199,EMP064,Tech,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02200,EMP089,HR,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,105,60,0,6,Gift Voucher
EVT02201,EMP145,Finance,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,105,60,0,6,Gift Voucher
EVT02202,EMP121,Marketing,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02203,EMP141,Finance,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02204,EMP167,Operations,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02205,EMP148,Finance,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02206,EMP240,Sales,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02207,EMP169,Operations,07-08-2025,Wellness Retreat,Social,Wellness Month,Attended,105,60,15,21,Wellness Kit
EVT02208,EMP066,Tech,07-08-2025,Wellness Retreat,Social,Wellness Month,Skipped,105,60,0,6,Gift Voucher
EVT02209,EMP073,HR,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,105,60,0,6,Gift Voucher
EVT02210,EMP137,Marketing,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02211,EMP086,HR,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02212,EMP232,Sales,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02213,EMP153,Finance,07-08-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,105,60,15,21,Wellness Kit
EVT02214,EMP149,Finance,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02215,EMP202,Operations,07-08-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,105,60,15,21,Wellness Kit
EVT02216,EMP024,Tech,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,105,60,15,21,Wellness Kit
EVT02217,EMP045,Tech,07-08-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,105,60,0,6,Gift Voucher
EVT02218,EMP062,Tech,03-08-2025,Digital Detox Week,Work-Life,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02219,EMP123,Marketing,03-08-2025,Digital Detox Week,Work-Life,Wellness Month,Skipped,133,76,0,7.6,Gift Voucher
EVT02220,EMP049,Tech,03-08-2025,Digital Detox Week,Work-Life,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02221,EMP100,HR,03-08-2025,Digital Detox Week,Work-Life,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02222,EMP245,Sales,03-08-2025,Digital Detox Week,Work-Life,Wellness Month,Skipped,133,76,0,7.6,Gift Voucher
EVT02223,EMP174,Operations,03-08-2025,Digital Detox Week,Work-Life,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02224,EMP152,Finance,03-08-2025,Digital Detox Week,Work-Life,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02225,EMP204,Operations,03-08-2025,Digital Detox Week,Work-Life,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02226,EMP076,HR,03-08-2025,Digital Detox Week,Work-Life,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02227,EMP172,Operations,03-08-2025,Digital Detox Week,Work-Life,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02228,EMP087,HR,03-08-2025,Digital Detox Week,Work-Life,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02229,EMP242,Sales,03-08-2025,Digital Detox Week,Work-Life,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02230,EMP173,Operations,03-08-2025,Digital Detox Week,Work-Life,Mental Health Awareness Campaign,Skipped,133,76,0,7.6,Gift Voucher
EVT02231,EMP024,Tech,03-08-2025,Digital Detox Week,Work-Life,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02232,EMP249,Sales,03-08-2025,Digital Detox Week,Work-Life,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02233,EMP112,Marketing,03-08-2025,Digital Detox Week,Work-Life,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02234,EMP139,Marketing,03-08-2025,Digital Detox Week,Work-Life,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02235,EMP180,Operations,03-08-2025,Digital Detox Week,Work-Life,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02236,EMP136,Marketing,03-08-2025,Digital Detox Week,Work-Life,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02237,EMP156,Finance,03-08-2025,Digital Detox Week,Work-Life,Healthy Workforce Initiative,Skipped,133,76,0,7.6,Gift Voucher
EVT02238,EMP005,Tech,03-08-2025,Digital Detox Week,Work-Life,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02239,EMP007,Tech,03-08-2025,Digital Detox Week,Work-Life,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02240,EMP201,Operations,03-08-2025,Digital Detox Week,Work-Life,Employee Engagement Drive,Skipped,133,76,0,7.6,Gift Voucher
